Event	ID	Name			Wwise Object Path	Notes
	152275144	Stop_Parc_Oiseaux1			\Parc_Ambiance\Stop_Parc_Oiseaux1	
	152275146	Stop_Parc_Oiseaux3			\Parc_Ambiance\Stop_Parc_Oiseaux3	
	152275147	Stop_Parc_Oiseaux2			\Parc_Ambiance\Stop_Parc_Oiseaux2	
	545734209	Play_Humain_MangeEnfant			\Parc_Obstacles\Play_Humain_MangeEnfant	
	596008677	Play_Pas_Joggueur2			\Parc_Obstacles\Play_Pas_Joggueur2	
	865874921	Play_Parc_Eau_Lac			\Parc_Ambiance\Play_Parc_Eau_Lac	
	1047604054	Play_Texture_Pas			\Personnage\Play_Texture_Pas	
	1056565793	Stop_ArrosageAuto			\Parc_Obstacles\Stop_ArrosageAuto	
	1403256204	Play_Moteur_VoitureElec			\Parc_Obstacles\Play_Moteur_VoitureElec	
	1582928677	Play_Respiration_JoggueurH			\Parc_Obstacles\Play_Respiration_JoggueurH	
	1582928683	Play_Respiration_JoggueurF			\Parc_Obstacles\Play_Respiration_JoggueurF	
	1978073185	Play_Humain_MangeEnfant2			\Parc_Obstacles\Play_Humain_MangeEnfant2	
	2173732909	Play_Pas_Joggueur			\Parc_Obstacles\Play_Pas_Joggueur	
	2301453854	Stop_Parc_Chien			\Parc_Obstacles\Stop_Parc_Chien	
	2314452061	Play_Moteur_Elagueur			\Parc_Obstacles\Play_Moteur_Elagueur	
	2647100474	Stop_Parc_Vent			\Parc_Ambiance\Stop_Parc_Vent	
	2727595513	Play_Parc_Insectes			\Parc_Ambiance\Play_Parc_Insectes	
	2746796163	Play_Vetement_Elagueur			\Parc_Obstacles\Play_Vetement_Elagueur	
	2793971418	Play_RespirationMix			\Personnage\Play_RespirationMix	
	3185656221	Play_Humain_Joue1			\Parc_Obstacles\Play_Humain_Joue1	
	3185656222	Play_Humain_Joue2			\Parc_Obstacles\Play_Humain_Joue2	
	3189001139	Stop_Parc_Eau_Lac			\Parc_Ambiance\Stop_Parc_Eau_Lac	
	3266099682	Play_Parc_Vent_01			\Parc_Ambiance\Play_Parc_Vent_01	
	3389613819	Play_ArrosageAuto			\Parc_Obstacles\Play_ArrosageAuto	
	3446893021	Play_Humain_Mange2			\Parc_Obstacles\Play_Humain_Mange2	
	3446893022	Play_Humain_Mange1			\Parc_Obstacles\Play_Humain_Mange1	
	3725651504	Play_Parc_Oiseaux3			\Parc_Ambiance\Play_Parc_Oiseaux3	
	3725651505	Play_Parc_Oiseaux2			\Parc_Ambiance\Play_Parc_Oiseaux2	
	3725651506	Play_Parc_Oiseaux1			\Parc_Ambiance\Play_Parc_Oiseaux1	
	4114146970	Play_Pleure_B_b_			\Parc_Obstacles\Play_Pleure_B_b_	
	4134052420	Play_Parc_Chien			\Parc_Obstacles\Play_Parc_Chien	
	4135899644	Play_Parc_Vent			\Parc_Ambiance\Play_Parc_Vent	

Switch Group	ID	Name			Wwise Object Path	Notes
	3869192313	Pas_Matiere			\Personnage\Pas_Matiere	

Switch	ID	Name	Switch Group			Notes
	508852877	Terre	Pas_Matiere			
	2495190089	Herbe	Pas_Matiere			
	4169408098	Asphalt	Pas_Matiere			

Game Parameter	ID	Name			Wwise Object Path	Notes
	428373397	VitesseVoitureElec			\Obstacles\VitesseVoitureElec	
	3665353697	Personnage_Vitesse			\Personnage\Personnage_Vitesse	

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	394747056	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\ArrosageAuto\Silence\Wwise Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	383351680	Parc_Obstacles_Humain_Mange01-001	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Mange01-001_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Humain_Mange\Humain_Mange1\Parc_Obstacles_Humain_Mange01-001		3255380
	386935321	Parc_Obstacles_Humain_Joggueur_RespiHomme01	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiHomme01_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurH\Parc_Obstacles_Humain_Joggueur_RespiHomme01		112648
	399643746	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva29	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva29_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva29		83252
	400387226	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva44	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva44_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva44		193164
	404032392	Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula10	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula10_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux1\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula10		696804
	411106049	Parc_Obstacles_Chien10	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Chien10_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\Parc_Chien\Parc_Obstacles_Chien10		30856
	416204730	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva34	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva34_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva34		203428
	434467179	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva51	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva51_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva51		199888
	437649202	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva60	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva60_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva60		232492
	445527584	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva47	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva47_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva47		193784
	449509953	Parc_Obstacles_Humain_Mange01-002	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Mange01-002_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Humain_Mange\Humain_Mange1\Parc_Obstacles_Humain_Mange01-002		4289824
	455205638	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva35	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva35_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva35		263428
	456765206	Parc_Obstacles_Humain_Joggueur_RespiFemme02	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme02_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme02		189952
	457697433	Parc_Obstacles_Chien06	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Chien06_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\Parc_Chien\Parc_Obstacles_Chien06		32776
	474621248	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva46	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva46_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva46		203428
	487953707	Parc_Obstacles_Humain_Moteur_Elagueur01	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Moteur_Elagueur01_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Elagueur\Moteur_Elagueur\Parc_Obstacles_Humain_Moteur_Elagueur01		3935372
	497953852	Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula14	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula14_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux1\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula14		713392
	506618177	Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula06	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula06_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux1\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula06		647036
	511228866	Parc_Obstacles_Humain_Joggueur_RespiFemme11	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme11_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme11		177860
	511603571	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula64	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula64_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula64		386032
	517054188	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva33	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva33_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva33		219312
	526656438	Parc_Obstacles_EauAuto04	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_EauAuto04_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\ArrosageAuto\Eau\Parc_Obstacles_EauAuto04		39604
	531645549	Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula-glué04	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula-glué04_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux1\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula-glué04		575236
	538189929	Parc_Obstacles_EauAuto09	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_EauAuto09_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\ArrosageAuto\Eau\Parc_Obstacles_EauAuto09		41952
	541119374	Parc_Obstacles_Humain_Joggueur_Pas01-002	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_Pas01-002_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Pas_Joggueur2\Parc_Obstacles_Humain_Joggueur_Pas01-002		3893320
	542641399	Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula11	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula11_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux1\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula11		622152
	545504024	Parc_Obstacles_Humain_Joggueur_RespiFemme12	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme12_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme12		185476
	548810718	Parc_Obstacles_Humain_Joggueur_RespiFemme19	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme19_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme19		174900
	570272829	Parc_Obstacles_Humain_Joggueur_RespiFemme16	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme16_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme16		178308
	574030282	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula67	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula67_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula67		500868
	575434382	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula78	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula78_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula78		366892
	575978518	Parc_Obstacles_Humain_Joggueur_RespiHomme05	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiHomme05_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurH\Parc_Obstacles_Humain_Joggueur_RespiHomme05		120196
	576738218	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva58	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva58_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva58		199040
	590345218	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva56	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva56_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva56		195596
	593473055	Parc_Obstacles_Humain_Joggueur_RespiHomme04	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiHomme04_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurH\Parc_Obstacles_Humain_Joggueur_RespiHomme04		111212
	600004635	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva57	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva57_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva57		230396
	601975509	Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula70	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula70_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux2\Parc_Ambiance_Nature_Oiseaux_XC520115 - Merle noir - Turdus merula70		362108
	604102644	Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula02	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula02_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux1\Parc_Ambiance_Nature_Oiseaux_XC34035 - Merle noir - Turdus merula02		373316
	609767905	Parc_Obstacles_Humain_Joggueur_RespiFemme03	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Humain_Joggueur_RespiFemme03_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Humain\Parc_Obstacle_Humain_Joggueur\Respiration_JoggueurF\Parc_Obstacles_Humain_Joggueur_RespiFemme03		176944
	611649318	Parc_Ambiance_Nature_OiseauxetVent01	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_OiseauxetVent01_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Vent\Parc_Ambiance_Nature_OiseauxetVent01		5736388
	629932354	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva19	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva19_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva19		61148
	631189636	Parc_Obstacles_Chien05	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Chien05_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\Parc_Chien\Parc_Obstacles_Chien05		32056
	661410401	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva48	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva48_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva48		198316
	662284077	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva50	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva50_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva50		210488
	662478088	Parc_Obstacles_Chien01	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Obstacles_Chien01_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Obstacles_Parc\Parc_Obstacle_Nature\Parc_Chien\Parc_Obstacles_Chien01		39964
	663455560	Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva31	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva31_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502282 - Merlebleu de l’Est - Sialia sialis fulva31		103216
	672883393	Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva42	E:\Users\user\Desktop\MASTER ENJMIN\1. Projet M1\Sense of Adventure\Projet\SoA\SoA-Wwise\.cache\Windows\SFX\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva42_10C4C929.wem		\Actor-Mixer Hierarchy\1_Parc\Ambiance_Parc\Nature_Parc\Parc_Oiseaux3\Parc_Ambiance_Nature_Oiseaux_XC502283 - Merlebleu de l’Est - Sialia sialis fulva42		208724
